product_id,barcode,product_name,type,purchase_price,selling_price,selling_wcard
441,10000383,DERıLı TAYT,Tayt,13.0,24.9,29.9
442,10000384,TAYT,Tayt,10.0,19.9,24.9
443,10000385,BALIK SIRTI ETEK,Etek,7.5,14.9,19.9
444,10000387,YÜKSEK BEL,Pantolon,16.0,34.9,39.9
445,10000286,Dizi Yırtık Kot,Kot,21.0,49.99,54.99
446,10000339,Yüksek Bel Pant,Pantolon,21.0,44.99,49.99
447,10000388,Deri Etek Busem,Etek,15.0,34.9,39.99
448,10000389,OMUZ AÇIK TRıKO,Kazak,6.5,9.99,14.99
449,10000348,Gömlekli Triko,Gömlek,12.5,24.9,29.9
450,10000348,Gömlekli Triko,Gömlek,12.5,24.9,29.9
451,10000390,KISA GÖMLEK,Gömlek,15.0,27.99,33.99
452,10000391,OMUZ ZıNCıRLı GÖMLEK,Gömlek,18.5,29.99,34.99
453,10000393,GÖMLEK,Gömlek,13.5,24.99,29.99
454,10000394,1263 YÜKSEK BEL,Pantolon,12.5,19.99,24.99
455,10000394,1263 YÜKSEK BEL,Pantolon,12.5,19.99,24.99
456,10000395,DERı ETEK,Etek,10.0,19.99,24.99
457,10000396,KAYIK YAKA TRıKO,Kazak,10.0,19.99,24.99
458,10000397,KISA V TRıKO,Kazak,10.0,19.99,24.99
459,10000398,KRUVAZE BODY,Body,7.0,14.99,19.99
460,10000399,BEşGEN YAKA SIRT ıPLı,Body,19.99,24.99,0.0
461,10000400,SIRT DÜZ RENK,Body,9.0,19.99,24.99
462,10000399,BEşGEN YAKA SIRT ıPLı,Body,10.0,19.99,24.99
463,10000401,2010 DESENLı YAKA TAşLI,Gömlek,23.0,44.99,49.99
464,10000402,2012 DESENLı YAKA TAşLI,Gömlek,24.0,44.9,49.9
465,10000403,2013 DESENLı YAKA TAşLI,Gömlek,24.0,44.9,49.9
466,10000404,2083 DÜZ YAKA TAşLI,Gömlek,24.0,44.9,49.9
467,10000405,701 DıZ YIRTIK JEANS,Kot Pantolon,25.0,44.99,49.99
468,10000406,BODY,Body,7.5,9.99,14.99
469,10000407,HIRKA,Hırka,8.0,14.99,19.99
470,10000408,KISA HIRKA,Hırka,15.0,29.99,34.99
471,10000409,şıFONLU TRıKO,Kazak,15.0,29.99,34.99
472,10000410,ÇAN ETEK,Etek,8.0,14.99,19.99
473,10000411,DALGIÇ ETEK,Etek,7.5,14.99,19.99
474,10000412,KAZ AYAğI şışME MONT,Mont,27.0,49.9,54.9
475,10000413,V YAKA BODY,Body,6.0,9.99,14.99
476,10000414,GÜLLÜ SWEAT,Sweat,12.0,19.99,24.99
477,10000415,MıDı BOY ETEK,Etek,15.0,29.99,34.99
478,10000314,Basic Body,Body,7.5,14.99,19.99
479,10000417,KOT YAKA TRıKO,Kazak,20.0,44.9,49.9
480,10000418,ARKA ÇAPRAZLI BODY,Body,15.0,29.99,0.0
481,10000418,ARKA ÇAPRAZLI BODY,Body,15.0,29.99,34.99
482,10000419,KÜRKLÜ KOT MONT,Mont,30.0,64.99,69.99
483,10000420,KıMONO,Hırka,25.0,49.99,54.99
484,10000421,VALONLU ETEK,Etek,10.0,19.99,24.99
485,10000296,15289 Etek,Etek,5.0,19.99,24.99
486,10000299,0015 Etek,Etek,13.5,24.99,29.99
487,10000422,DERı ETEK,Etek,10.0,19.99,24.99
488,10000423,12100 YARIM HIRKA,Hırka,20.0,39.99,44.99
489,10000424,12105 UZUN HIRKA,Hırka,15.0,29.99,34.99
490,10000425,1297 V YAKA TRıKO,Kazak,12.0,24.99,29.99
491,10000426,KISA KAZAK,Kazak,12.0,24.99,29.99
492,10000427,şışME MONT,Mont,18.0,39.99,44.99
493,10000428,YAKA TAşLI KOT GÖMLEK,Gömlek,33.0,59.99,64.99
494,10000429,ZıNCıRLı BODY,Body,13.0,24.99,29.99
495,10000430,YIRTIK TRıKO,Kazak,15.0,29.99,34.99
496,10000431,TAYT,Tayt,10.0,19.99,24.99
497,10000273,Tüylü Kazak,Kazak,15.0,29.99,34.99
498,10000432,4602 KOLLARI DERıLı BLUZ,Bluz,16.0,24.99,29.99
499,10000433,9156 KISA GÖMLEK,Gömlek,23.0,44.99,49.99
500,10000434,500 BLAZER CEKET,Ceket,35.0,74.99,79.99
501,10000435,BOYFRıEND YIRTIK JEAN,Kot,30.0,59.99,64.99
502,10000436,0006 KAPşONLU HIRKA,Hırka,14.0,29.99,34.99
503,10000437,1685 UZUN HIRKA,Hırka,12.0,19.99,24.99
504,10000438,1710 KOLLARI YIRTIK K.,Bluz,10.0,19.99,24.99
505,10000439,KOLYELı TışÖRT,TışÖRT,9.0,19.99,24.99
506,10000440,K-1038 YIRTIK LÜX EşOFMAN,Eşofman,45.0,99.99,104.99
507,10000441,V YAKA PENYE,Bluz,6.0,9.99,14.99
508,10000442,KISA SWEAT,Sweat,10.0,19.99,24.99
509,10000443,DERı BÜSTıYER,Büstiyer,15.0,39.99,44.99
510,10000444,UZUN ETEK,Etek,15.0,24.99,29.99
511,10000444,UZUN ETEK,Etek,15.0,29.99,34.99
512,10000445,FıLE ELBıSE,Elbise,15.0,29.99,34.99
513,10000446,BASKILI BODY,Body,7.5,9.99,14.99
514,10000447,HIRKA,Hırka,25.0,44.99,49.99
515,10000448,V YAKA KAZAK,Kazak,15.0,24.99,29.99
516,10000448,V YAKA KAZAK,Kazak,15.0,24.99,29.99
517,10000449,HIRKA SELANıK,Hırka,15.0,24.99,29.99
518,10000450,DıZ YIRTIK JEAN,Kot,22.0,44.99,49.99
519,10000451,YÜKSEK BEL JEAN,Kot,21.0,44.99,49.99
520,10000452,UZUN ETEK,Etek,14.0,29.99,34.99
521,10000453,CEKET,Ceket,15.0,29.99,34.99
522,10000454,DALGIÇ ETEK,Etek,7.5,14.99,19.99
523,10000455,EKOSELı HIRKA,Hırka,18.0,29.99,34.99
524,10000456,KRAL TAÇLI TışÖRT,TışÖRT,7.0,19.99,24.99
525,10000457,BÜSTıYER,Büstiyer,12.0,24.99,29.99
526,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
527,10000459,YELEK,Yelek,11.0,19.99,24.99
528,10000460,TRıKO,Kazak,13.0,24.99,29.99
529,10000461,KISA TRıKO,Kazak,13.0,24.99,29.99
530,10000462,FıYONKLU GÖMLEK,Gömlek,20.0,34.99,39.99
531,10000463,şıFON GÖMLEK,Gömlek,23.0,44.99,49.99
532,10000464,5677 ELBıSE,Elbise,22.0,39.99,44.99
533,10000465,9646 şıFON & KOT,Gömlek,24.0,44.99,49.99
534,10000466,3810 ETEK,Etek,12.0,19.99,24.99
535,10000467,KOT CEKET,Ceket,25.0,44.99,49.99
536,10000468,15K3201 YAN FERMUAR PANT.,Pantolon,10.0,19.99,24.99
537,10000469,CHANEL,Body,6.5,9.99,14.99
538,10000470,KAYIK YAKA TRıKO,Kazak,10.0,19.99,24.99
539,10000471,KISA TRıKO,Kazak,10.0,19.99,24.99
540,10000472,KRUAVEZE ıKı RENK,Body,7.0,14.99,19.99
541,10000473,ALT DANTEL DALGIÇ BLUZ,Bluz,12.0,19.99,24.99
542,10000474,Yarasa Kol Kısa Gömlek ,Gömlek,14.0,24.99,29.99
543,10000475,Yaka Taskı Bustıyer,Büstiyer,22.0,39.99,44.99
544,10000476,Yaka Taslı Elb.,Elbise,23.0,39.99,44.99
545,10000299,0015 Etek,Etek,14.0,24.99,29.99
546,10000477,Kabartmalı Etek,Etek,14.0,24.99,29.99
547,10000478,Yagmurluk,Yagmurluk,40.0,69.99,74.99
548,10000471,KISA TRıKO,Kazak,10.0,19.99,24.99
549,10000479,017 Ceket,Ceket,35.0,69.99,74.99
550,10000480,018 Ceket,Ceket,40.0,69.99,0.0
551,8693593400498,ındirim Kuponu,,0.0,-5.0,0.0
552,10000480,018 Ceket,Ceket,40.0,69.99,74.99
553,10000474,Yarasa Kol Kısa Gömlek ,Gömlek,14.0,24.99,29.99
554,10000481,Capraz Eklem Yuzugu,Yüzük,1.5,3.0,3.5
555,10000482,Ciftli Eklem Yuzugu,Yüzük,0.75,3.0,3.5
556,10000483,Tuylu Kolye,Kolye,6.0,14.99,19.99
557,10000484,Renkli Kolye,Kolye,5.0,14.99,19.99
558,10000256,Kolye,Kolye,15.0,24.99,29.99
559,10000485,Syah Mavi Kolye,Kolye,7.5,19.99,24.99
560,10000486,Deri Kolye,Kolye,7.5,19.99,24.99
561,10000487,Zincir Kolye,Kolye,6.5,19.99,24.99
562,10000488,Taslı Kolye,Kolye,10.0,24.99,29.99
563,10000488,Taslı Kolye,Kolye,10.0,24.99,29.99
564,10000489,Ücgen Taslı Kolye,Kolye,10.0,24.99,29.99
565,10000490,Saat Kolye,Kolye,7.5,19.99,24.99
566,10000491,Burgu Kolye,Kolye,6.5,19.99,24.99
567,10000492,Figurlu Kolye,Kolye,7.5,19.99,24.99
568,10000493,Ücgen Küpe,Kupe,1.5,5.0,7.5
569,10000494,Zincir Sallantılı,Kupe,3.5,7.99,0.0
570,10000494,Zincir Sallantılı,Kupe,3.5,7.99,9.99
571,10000494,Zincir Sallantılı,Kupe,3.5,7.99,9.99
572,10000494,Zincir Sallantılı,Kupe,3.5,7.99,9.99
573,10000495,Siyah Kupe,Kupe,2.0,5.0,7.5
574,10000496,Taslı Kupe,Kupe,3.5,14.99,19.99
575,10000496,Taslı Kupe,Kupe,3.5,14.99,19.99
576,10000497,Siyah Mat,Kupe,2.5,5.0,0.0
577,10000498,Tek Küpe,Kupe,1.5,5.0,6.99
578,10000499,Mira Kupe,Kupe,2.5,5.0,6.99
579,10000500,Taslı Bileklik,Kupe,12.5,24.99,29.99
580,10000501,3 Lü Küpe,Kupe,3.5,7.99,9.99
581,10000024,Taşlı M,Mont,40.0,79.99,84.99
582,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
583,10000502,Hakim Yaka Gömlek,Gömlek,21.0,34.99,39.99
584,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
585,10000472,KRUAVEZE ıKı RENK,Body,7.0,14.99,19.99
586,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
587,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
588,10000339,Yüksek Bel Pant,Pantolon,21.0,44.99,49.99
589,10000286,Dizi Yırtık Kot,Kot,21.0,49.99,54.99
590,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
591,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
592,10000503,4583 şıFONLU KAZAK,Kazak,15.0,29.99,34.99
593,10000505,4511 KISA ÇıZGıLı KAZAK,Kazak,14.0,26.99,29.99
594,10000506,4512 KISA DANTELLı KAZAK,Kazak,16.0,29.99,34.99
595,10000507,UZUN ETEK,Etek,15.0,29.99,34.99
596,10000507,UZUN ETEK,Etek,15.0,29.99,34.99
597,10000508,SWEAT,Sweat,10.0,19.99,24.99
598,10000509,ELBıSE,Elbise,17.0,34.99,39.99
599,10000510,TRENCKOT,Mont,38.0,69.99,74.99
600,10000511,TRENC CEKET,Ceket,30.0,54.99,0.0
601,10000511,TRENC CEKET,Ceket,30.0,54.99,59.99
602,10000512,GÖMLEK,Gömlek,12.5,19.99,24.99
603,10000513,BATMAN,TışÖRT,6.5,14.99,19.99
604,10000514,TAÇ,TışÖRT,7.0,19.99,24.99
605,10000515,KOLYELı,TışÖRT,9.0,19.99,24.99
606,10000516,DANTELLı GÖMLEK,Gömlek,19.0,34.99,39.99
607,10000517,ÇıÇEKLı GÖMLEK,Gömlek,27.0,49.99,54.99
608,10000518,V YAKA KAZAK,Kazak,15.0,24.99,29.99
609,10000518,V YAKA KAZAK,Kazak,15.0,24.99,29.99
610,10000519,KıRPıKLı TışÖRT,TışÖRT,9.0,14.99,19.99
611,10000520,ÇıFT RENK HIRKA,Hırka,17.0,29.99,34.99
612,10000521,Selanik Hırka,Hırka,16.0,24.99,29.99
613,10000520,ÇıFT RENK HIRKA,Hırka,17.0,29.99,34.99
614,10000508,SWEAT,Sweat,10.0,19.99,24.99
615,10000522,BEBE YAKA KRAVATLI,Gömlek,20.0,34.99,39.99
616,10000523,1313 DANTELLı GÖMLEK,,16.0,29.99,34.99
617,10000524,1340 GÖMLEK,Gömlek,16.0,29.99,34.99
618,10000525,1353 ASKILI GÖMLEK,Gömlek,17.5,34.99,39.99
619,10000526,şAPKA,şAPKA,15.0,49.99,54.99
620,10000527,KISA ETEK,Etek,18.0,34.99,39.99
621,10000528,D1085 KISA BLUZ,Bluz,16.0,29.99,34.99
622,10000529,D1102 EKOSE YELEK,Yelek,28.0,54.99,59.99
623,10000530,D1156 KETEN ETEK,Etek,30.0,54.99,59.99
624,10000531,T1097 CEPLı UZUN HIRKA,Hırka,20.0,39.99,44.99
625,10000532,T1152 SALAş TRıKO,Kazak,14.0,24.99,29.99
626,10000533,4477 BASıC ,Body,7.5,14.99,19.99
627,10000534,4602 KOLU DERıLı,Body,16.0,29.99,34.99
628,10000535,4603 KOLU TÜL,Body,13.0,24.99,29.99
629,10000536,4646 KELEBEKLı GÖMLEK,Gömlek,18.0,34.99,39.99
630,10000537,9176 KISA GÖMLEK,Gömlek,22.5,39.99,44.99
631,10000538,1020 ATLI TRıKO,Kazak,15.0,24.99,29.99
632,10000518,V YAKA KAZAK,Kazak,15.0,24.99,29.99
633,10000539,15K3201 YAN FERMUAR PAN,Pantolon,10.0,19.99,24.99
634,10000540,KAYIK YAKA TRıKO,Kazak,10.0,19.99,24.99
635,10000541,776 KRALıYET KRA GÖML,Gömlek,22.5,39.99,44.99
636,10000542,001 TRENÇKOT,TRENÇKOT,22.0,39.99,44.99
637,10000543,680 ELBıSE,Elbise,30.0,54.99,59.99
638,10000544,777 şıFON GÖMLEK,Gömlek,22.5,39.99,44.99
639,10000545,T1494 B.YAKA ıKı RENKLı KAZAK,Kazak,18.0,29.99,34.99
640,10000546,T1497 V YAKA CEPLı HIRKA,Hırka,26.0,49.99,54.99
641,10000547,T1471 RENKLı LASE HIRKA,Hırka,20.0,39.99,44.99
642,10000548,T1486 NOPELı B.YAKA KAZAK,Kazak,18.0,29.99,34.99
643,10000549,ET8525 PARÇALI SCUBA ETEK,Etek,12.0,24.99,29.99
644,10000550,P4669 KRUVAZE BASıC BLUZ,Bluz,16.0,29.99,34.99
645,10000551,P4666 GÜPÜRLÜ MıNı BÜSTıYER,Büstiyer,20.0,39.99,44.99
646,10000552,V Yaka Büstiyer,Büstiyer,6.0,9.99,14.99
647,10000552,V Yaka Büstiyer,Büstiyer,6.0,9.99,14.99
648,10000552,V Yaka Büstiyer,Büstiyer,6.0,9.99,14.99
649,10000552,V Yaka Büstiyer,Büstiyer,6.0,9.99,14.99
650,10000553,151y00019721 YKLI KMRLı GMLEK,Gömlek,21.0,44.99,49.99
651,10000458,ÖRME HIRKA,Hırka,15.0,29.99,34.99
652,10000175,Saks Mavi Rugan Canta,Canta,55.0,109.99,115.0
653,10000006,Omuz Pullu,Bluz,10.0,14.99,17.99
654,10000554,SELANıK HIRKA,Hırka,15.0,29.99,34.99
655,10000555,TşÖRT,TışÖRT,9.0,19.99,24.99
656,10000556,CEPLı KAZAK,Kazak,15.0,29.99,34.99
657,10000557,UZUN HIRKA,Hırka,20.0,39.99,34.99
658,10000558,ÖNDEN BAğLAMALI TışÖRT,TışÖRT,6.5,14.99,19.99
659,10000518,V YAKA KAZAK,Kazak,15.0,24.99,29.99
660,10000559,8257 BASKILI KOT BLUZ,Bluz,11.0,19.99,24.99
661,10000560,8261 BASKILI BLUZ,Bluz,10.0,19.99,24.99
662,10000561,8269 CREP BLUZ,Bluz,11.0,19.99,24.99
663,10000562,8262 EKOSELı BLUZ,Bluz,9.0,19.99,24.99
664,10000563,8263 DALGIÇ BLUZ,Bluz,14.0,24.99,29.99
665,10000564,6042 PETEKLı CEKET,Ceket,15.0,29.99,34.99
666,10000286,Dizi Yırtık Kot,Kot,21.0,49.99,54.99
667,10000339,Yüksek Bel Pant,Pantolon,21.0,44.99,49.99
668,10000339,Yüksek Bel Pant,Pantolon,21.0,44.99,49.99
669,10000286,Dizi Yırtık Kot,Kot,21.0,44.99,49.99
670,10000565,4511 - KISA ÇıZGıLı KAZAK,Kazak,14.0,29.99,34.99
671,10000566,15004 KROVAZE YAKA CEPLı,Gömlek,22.0,39.99,44.99
672,10000567,15005 YAKASI ZıNCıR KOLYELı,Gömlek,20.0,34.99,39.99
673,10000503,4583 şıFONLU KAZAK,Kazak,15.0,29.99,34.99
674,10000568,15022 - BAKLA DESEN GÖMLEK,Gömlek,26.0,49.99,54.99
675,10000569,15008 - PÜSKÜLLÜ YELEK,Yelek,20.0,34.99,39.99
676,10000570,15017 - KARELı ÖNÜ KISA,Gömlek,24.0,49.99,54.99
677,10000571,15027 - YAKASI TAşLI GÖMLEK,Gömlek,26.5,49.99,54.99
678,10000572,15501 - SıMLı ATLET,TışÖRT,9.5,19.99,24.99
679,10000573,15013- ZıNCıRLı BLUZ,Bluz,20.0,34.99,39.99
680,10000574,K-1055 LEOPAR EşOFMAN TAKIMI,Eşofman,47.5,99.99,104.99
681,10000530,D1156 KETEN ETEK,Etek,30.0,54.99,59.99
682,10000532,T1152 SALAş TRıKO,Kazak,14.0,24.99,29.99
683,10000509,ELBıSE,Elbise,17.0,34.99,39.99
684,10000575,KISA ETEK,Etek,6.0,19.99,24.99
685,10000576,UZUN ETEK,Etek,15.0,29.99,34.99
686,10000514,TAÇ,TışÖRT,7.0,19.99,24.99
687,10000513,BATMAN,TışÖRT,6.5,14.99,19.99
688,10000577,SUPER,TışÖRT,6.0,14.99,19.99
689,10000514,TAÇ,TışÖRT,7.0,19.99,24.99
690,10000578,NEWYORK TAş. BA 1347,TışÖRT,8.5,19.99,24.99
691,10000579,KEEP UP 1311,TışÖRT,6.0,14.99,19.99
692,10000580,9715 PıK ıÇı DANTELLı TEK DÜğM,Ceket,22.0,44.99,49.99
693,10000581,9828 PTK BELDEN FRM KL HIRKA,Hırka,18.0,34.99,39.99
694,10000582,5900011 PM CEPLı UZUN HIRKA,Hırka,14.0,24.99,29.99
695,10000583,5900016 CEPLı UZUN  HIRKA,Hırka,18.0,34.99,39.99
696,10000522,BEBE YAKA KRAVATLI,Gömlek,20.0,34.99,39.99
697,10000584,2043 - PULLU BLUZ,Bluz,20.0,34.99,39.99
698,10000585,2059 YAKA TAşLI GÖMLEK,Gömlek,25.0,44.99,49.99
699,10000586,2110 ÇıÇEK TışÖRT,TışÖRT,16.0,24.99,29.99
700,10000587,2111 YAKA KOLYELı GÖMLEK,Gömlek,27.0,47.99,52.99
701,10000588,2112 KOLYELı GÖMLEK,Gömlek,27.0,47.99,52.99
702,10000589,10025 BATıK GÖMLEK,Gömlek,25.0,44.99,49.99
703,10000590,10050 PEMBE GÖMLEK,Gömlek,23.0,39.99,44.99
704,10000591,20074 KISA BLUZ DESENLı,Bluz,21.0,34.99,39.99
705,10000592,20077 KISA DANTELLı BLUZ,Bluz,17.0,29.99,34.99
706,10000593,30065 ELBıSE,Elbise,25.0,44.99,49.99
707,10000594,40042 KAZ AYAğI ETEK,Etek,14.0,24.99,29.99
708,10000531,T1097 CEPLı UZUN HIRKA,Hırka,20.0,39.99,44.99
709,10000518,V YAKA KAZAK,Kazak,15.0,24.99,29.99
710,10000514,TAÇ,TışÖRT,7.0,19.99,24.99
711,10000553,151y00019721 YKLI KMRLı GMLEK,Gömlek,21.0,34.9,39.99
712,10000468,15K3201 YAN FERMUAR PANT.,Pantolon,10.0,19.99,24.99
713,10000588,2112 KOLYELı GÖMLEK,Gömlek,27.0,44.99,49.99
714,10000587,2111 YAKA KOLYELı GÖMLEK,Gömlek,27.0,44.99,49.99
715,10000301,15245 Panço,Panço,10.0,19.99,24.99
716,10000152,Derili Kadife El,Elbise,13.0,19.99,24.99
717,10000152,Derili Kadife El,Elbise,13.0,19.99,24.99
718,10000513,BATMAN,TışÖRT,6.5,12.99,14.99
719,10000579,KEEP UP 1311,TışÖRT,6.0,12.99,14.99
720,10000514,TAÇ,TışÖRT,7.0,12.99,14.99
721,10000514,TAÇ,TışÖRT,7.0,12.99,14.99
722,10000577,SUPER,TışÖRT,6.0,12.99,14.99
723,10000456,KRAL TAÇLI TışÖRT,TışÖRT,7.0,12.99,14.99
724,10000246,Taş Yıkama Body,Bluz,13.0,19.99,24.99
725,10000595,EKLEM YUZUGU,Yüzük,0.75,3.0,3.5
726,10000596,EKLEM YUZUGUTASLI,Yüzük,1.5,3.0,3.5
727,10000597,Topshop Ceket,,50.0,79.99,84.99
728,10000507,UZUN ETEK,Etek,15.0,29.99,34.99
729,10000598,5038 LAZER YELEK,Yelek,12.0,19.99,24.99
730,10000599,8250 KOLYELı BLUZ,Bluz,14.0,24.99,29.99
731,10000600,8270 ARKASI DAMLALI BLUZ,Bluz,14.0,24.99,29.99
732,10000600,8270 ARKASI DAMLALI BLUZ,Bluz,14.0,24.99,29.99
733,10000600,8270 ARKASI DAMLALI BLUZ,Bluz,14.0,24.99,29.99
734,10000601,8267 ÇıZGıLı şıFON GÖMLEK,Gömlek,14.0,24.99,29.99
735,10000602,3427 FERMUARLI BLUZ,Bluz,11.0,19.99,24.99
736,10000603,NEW ICONS QUENN,TışÖRT,8.0,14.99,19.99
737,10000604,5015 YELEK,Yelek,13.0,19.99,24.99
738,10000605,K - 1058 EşOFMAN,Eşofman,40.0,89.99,94.99
739,10000606,T 1508 BıSıKLET YAKA GENış KAZAK,Kazak,20.0,34.99,39.99
740,10000607,T1389 BELı BAğCIKLI PANÇO,Hırka,16.0,29.99,34.99
741,10000608,T1545TRANSPARAN KAZAK,Kazak,20.0,34.99,39.99
742,10000609,P4693 STAY GOLD BASKILI,TışÖRT,16.0,29.99,34.99
743,10000610,T1494 B.YAKA ıKı RENK KAZAK,Kazak,18.0,34.99,39.99
744,10000611,T1471 RENKLı LASE HIRKA,Hırka,20.0,34.99,39.99
745,10000612,T1504 BıSıKLET YAKA OMUZU AÇIK KAZAK,Kazak,20.0,34.99,39.99
746,10000613,T1509 BSKLT YK TRVKR KOL KAZAK,Kazak,18.0,34.99,39.99
747,10000546,T1497 V YAKA CEPLı HIRKA,Hırka,26.0,49.99,54.99
748,10000614,C6546 KAPıTONE UZUN CEKET,Ceket,22.0,39.99,44.99
749,10000615,P4685 TAşLIOTTOMAN JAKAR PENYE,Bluz,22.0,39.99,44.99
750,10000616,2473 PAPATYALI BÜSTıYER,Büstiyer,13.0,24.99,29.99
751,10000617,15028 BÜSTıYER,Büstiyer,17.0,34.99,39.99
752,10000618,15033 EKOSELı BÜSTıYER,Büstiyer,12.0,19.99,24.99
753,10000619,3150 şıFON GÖMLEK,Gömlek,25.0,44.99,49.99
754,10000621,3147 şıFON GÖMLEK,Gömlek,28.0,49.99,54.99
755,10000622,2428 BAğLAMALI TışÖRT,TışÖRT,8.0,14.99,19.99
756,10000623,2364 KıRPıKLı TışÖRT,,10.0,19.99,24.99
757,10000624,12049 ÇıÇEKLı CEKET,Ceket,20.0,39.99,44.99
758,10000625,3126 ÜÇ RENK HIRKA,Hırka,18.0,34.99,39.99
759,10000626,9639 KOL DANTEL CEKET,Ceket,40.0,69.99,74.99
760,10000627,9679 LASER KESıM BODY,Body,18.0,29.99,34.99
761,10000628,9685 BÜSTıYER,Büstiyer,12.0,24.99,29.99
762,10000629,15Y20077 BLUZ,Bluz,17.0,29.99,34.99
763,10000630,15Y30011 ELBıSE,Elbise,25.0,44.99,49.99
764,10000631,15Y40017 ETEK,Etek,14.0,29.99,34.99
765,10000632,15Y70009 PANTOLON,Pantolon,27.0,49.99,54.99
766,10000633,D1107 ARKASI UZUN GÖMLEK,Gömlek,26.0,46.99,49.99
767,10000634,D1172 KARELı ETEK,Etek,24.0,44.99,49.99
768,10000635,P103 TAşLI şAPKA,şAPKA,15.0,49.99,54.99
769,10000636,T1192 ÇıZGıLı SALAş HIRKA,Hırka,20.0,34.99,39.99
770,10000637,15Y2019 ALT NAKIIş ETEK,Etek,10.0,17.99,22.99
771,10000638,1311 KEEP UP,TışÖRT,6.0,12.99,17.99
772,10000639,1389 BıSıKLET,TışÖRT,6.5,13.99,18.99
773,10000640,4500 ZINCIRLI 5-39,TışÖRT,12.0,24.99,29.99
774,10000641,4501 DREAM 5,TışÖRT,12.0,24.99,29.99
775,10000642,2027 ASKILI ETEK,Etek,12.0,24.99,29.99
776,10000643,1315 SUPER ,TışÖRT,6.0,12.99,17.99
777,10000644,1390 LOVE TşL SRT GRNK,TışÖRT,7.0,13.99,18.99
778,10000645,YP1792-3293 DENıM SALOPET,Pantolon,22.0,39.99,44.99
779,10000646,YP2039-4663 FLORıTA GABARDıN,Pantolon,19.0,34.99,39.99
780,10000647,YP1792-4583 DENıM YIRTIK,Pantolon,25.0,44.99,49.99
781,10000648,YP2168-4062 FLORıTA KUMAş PEMBE,Pantolon,19.0,34.99,39.99
782,10000649,YE3838-4204 KEMERLı DENıM ETEK,Etek,16.0,27.99,33.99
783,10000650,YE3476-4438 GABARDıN  KEMERLı ETEK,Etek,12.0,19.99,24.99
784,10000651,Yp2649-4807 FLORıTA ıSPANYOL PAÇA,Pantolon,14.0,27.99,33.99
785,10000652,Renkli Kolye,Kolye,5.0,14.99,19.99
786,10000653,Pudra Kolye,Kolye,12.5,24.99,29.99
787,10000654,RENKLı TASLI KOLYE,,7.5,14.99,19.99
788,10000501,3 Lü Küpe,Kupe,3.5,7.99,9.99
789,10000655,Yapraklı Eklem Yuzugu,Yüzük,1.25,3.0,3.5
790,10000656,Desenli Eklem Yuzugu,Yüzük,1.0,3.0,3.5
791,10000657,SIYAHEKLEM YUZUGU,Yüzük,0.5,3.0,3.5
792,10000658,ZINCIR KOLYE,Kolye,10.0,19.99,24.99
793,10000659,SIYAH TASLI KOLYE,,10.0,24.99,29.99
794,10000661,ASANSORLU KOLYE,Kolye,10.0,19.99,24.99
795,10000662,Krıstal Tas Kolye,Kolye,12.5,24.99,29.99
796,10000663,Tuylu Kolye,Kolye,12.5,24.99,29.99
797,10000664,Zırkon Taslı,Kolye,10.0,24.99,29.99
798,10000665,Tuylu Taslı Kolye,Kolye,12.5,24.99,29.99
799,10000666,Sıralı pudra kolye,Kolye,12.5,24.99,29.99
800,10000667,Yıldız Kolye,Kolye,8.0,19.99,24.99
801,10000668,Tasma Kolye,Kolye,8.0,19.99,24.99
802,10000669,Butun Yuzuk,Yüzük,8.0,19.99,24.99
803,10000671,Bonjour tişört,TışÖRT,6.0,14.99,19.99
804,10000672,Pullıt Bılek P.,Pantolon,19.0,39.99,44.99
805,10000597,Topshop Ceket,,50.0,79.99,84.99
806,10000597,Topshop Ceket,,50.0,59.99,64.99
807,10000673,Askı Trıko,Kazak,14.99,14.99,17.99
808,10000674,Trenckot,TRENÇKOT,52.0,79.99,84.99
809,10000674,Trenckot,TRENÇKOT,52.0,79.99,84.99
810,10000675,Pileli Etek,Etek,15.0,29.99,34.99
811,10000600,8270 ARKASI DAMLALI BLUZ,Bluz,14.0,24.99,29.99
812,10000599,8250 KOLYELı BLUZ,Bluz,14.0,24.99,29.99
813,10000599,8250 KOLYELı BLUZ,Bluz,14.0,24.99,29.99
814,10000601,8267 ÇıZGıLı şıFON GÖMLEK,Gömlek,14.0,24.99,29.99
815,10000676,8256 Krek Fermuarlı Gömlek,Gömlek,14.0,24.99,29.99
816,10000673,Askı Trıko,Kazak,14.99,14.99,17.99
817,10000673,Askı Trıko,Kazak,14.99,14.99,17.99
818,10000673,Askı Trıko,Kazak,14.99,14.99,17.99
819,10000600,8270 ARKASI DAMLALI BLUZ,Bluz,14.0,24.99,29.99
820,10000601,8267 ÇıZGıLı şıFON GÖMLEK,Gömlek,14.0,24.99,29.99
821,10000546,T1497 V YAKA CEPLı HIRKA,Hırka,26.0,49.99,54.99
